brand,model,review_text,rating,sentiment,review_date,signal_promotional_language,signal_gift_incentive,signal_hollow_generic,signal_platform_addressed,signal_robotic_repetition,signal_spam_contact,signal_rating_sentiment_mismatch,signal_imperative_push,signal_competitor_troll,risk_score,review_label
Apple,iPhone XR,Nice Experience so far..!!,5,Positive,10/2/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,battery life 👌🏼,4,Neutral,10/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"It is a good phone but overall performance is not superior than Apple 6s, 7 etc... So it is just a budget phone nothing else.",4,Positive,3/1/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Apple products does not need any reviews. They are just amazing and i have been using and also will be using apple products throughout my life,5,Positive,8/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Very nice,5,Positive,3/6/2020,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,"Value for money, very good battery life. Supports gaming, faster engine, response time is good.",5,Positive,11/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Excellent,5,Positive,11/3/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Not so worthy what you pay for this,3,Positive,1/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Using iPhone XR over a month and the experience is so great. Camera quality is superb but front camera is not upto the marks.,5,Positive,3/22/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Finger print not available but Face unlock is too fast....,5,Neutral,9/22/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Impressive product by Apple. Loved using it. Got it at a good discounted price during the Diwali sale with exchange.,5,Positive,11/9/2019,1,0,0,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,It's a very good choice. Best iphone used so far. Worth the price,5,Positive,11/4/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Face ID no finger print. Great product Face ID works faster,5,Positive,10/19/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Overall phone is good, Battery life could have been better.",5,Positive,11/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Good Experience with product...worth buy.,4,Positive,11/7/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,"Awesome .... I have using this phone from 2days and it’s quiet super feeling to work ,play game&capture photos with ultimate Clarity.",5,Positive,1/24/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Connector is missing.unable to contact the concern person,3,Neutral,2/26/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Excellent mobile,5,Positive,3/7/2020,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Very very nice and good,5,Positive,10/18/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,"The product, delivery everything on point.",5,Neutral,3/9/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,A disgrace. Camera has become awful and the pictures clicked don’t look real. Looks like a filter is by default on.,2,Negative,10/15/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Nice product from apple,5,Positive,10/27/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Good mobile. Worthy purchase. Apple iOS is far better and simple than android. Battery life on this iPhone XR is better than other iPhones. Go for it.,5,Positive,11/4/2019,0,0,0,0,0,0,0,1,0,10,Real
Apple,iPhone XR,"Best iPhone with Best Battery Backup, Excellent service from amazon.",5,Positive,10/5/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"If you don’t have an iPhone, you don’t have an iPhone.. :)",5,Positive,10/7/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Reasonably Apple. Gets the job done.,5,Positive,3/7/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,worth it till now using,5,Positive,2/6/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Worth buying xr phone.,5,Positive,1/2/2020,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,not worth money,5,Negative,10/2/2019,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,Excellent performance,5,Positive,1/24/2020,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Battery is very good .display and face are best. Performance is little bit more improve maybe after update,5,Positive,11/19/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,The screen quality is amazing although it's LCD. The face id is easy to fast then expected.,5,Positive,11/9/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Excellent apple product in real good deal 128 gb in 48k. Thanks to amazon for nice prompt delivery,5,Positive,1/2/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,It literally takes 4-5 hours to charge from 20 to 100%.,3,Neutral,11/14/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Heating problem face.,1,Neutral,10/16/2019,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,The product is not so good some time hanged and some time not working properly the product performance is so badly till now,2,Neutral,3/3/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Highlights the battery in almost full day,5,Positive,3/2/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Awesome phone superb,5,Positive,9/30/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Awesome product with an efficient battery life. LCD display is pretty cool when compared to retina it doesn’t have much differences,5,Positive,9/11/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,All damaged phone sets are re circulated n dumped on us,1,Neutral,10/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Earpods was written there but i am provided with wired earphone??? ☹️☹️☹️,5,Neutral,10/20/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Battery life is very very low. Need charging frequently.,1,Neutral,1/1/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,But i think. Voice mic has some issue. Other people always report me for low voice in coversation,4,Neutral,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Awesome battery,5,Positive,3/8/2020,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,First tym m very disappointed from I phone ...,2,Negative,10/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Bought in discount offer overall good mobile,5,Positive,7/7/2019,1,0,0,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,As usual the best phone from apple IPhone XR. I have been using iPhone since 7 years and hope this time apple bring some awesome product.,5,Positive,8/11/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,product received with no damage. What else you want ? ;),5,Positive,11/4/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Weight is high, ergonomics to hold the phone is not good",4,Neutral,6/1/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I’m a apple 🍎 lover so i will give 5* for all there innovations,5,Neutral,10/15/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Great deal on prime day,5,Positive,8/16/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,"I write this review after one n half month, overall performance of this iphone xr is great,",5,Positive,7/22/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Good product.,4,Positive,10/28/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,The best iPhone battery life in a while easily last a day and half with games and multitasking and stuff,5,Positive,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Best experience with IPhone . No doubt you will love it awesome camera better than android phone cameras,5,Positive,11/21/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Amazing phone & great battery life. The best amongst all the iPhones.,5,Positive,6/18/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Longing to purchase one.after purchasing I feel that Only good thing in iPhone XR is camera . I feel android has better features.,4,Positive,11/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Bought this when there was amazon sale was going on for 36k +4K (which i didn’t pay bcz of 10% instant discount on my credit card,5,Neutral,11/24/2019,1,0,0,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Dead on arrival worst experience first time by amazon,1,Negative,1/23/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Super value for money product. Great picture and sound.,5,Positive,3/6/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Awesome mobile... one of the best iPhone I have ever used.,5,Positive,7/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Obviously Its value for money.,4,Neutral,12/22/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Awesome phone .. camera was superb no worda for that realy happy and its my first iphone .. really happy,5,Positive,1/1/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,iPhone XR is the best phone as per me under 40000 price point. Thanks to amazon for delivering the product within one day.,5,Positive,10/7/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Device started becoming warm of late, reason not being known.not getting same battery life now as compared to used before 3 months when this was bought.",4,Positive,1/8/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Phone built quality is Awesome. Headphone and battery charging jack are the same so that create a mesh.,5,Positive,8/26/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Amazing phone but overpriced as always with any of the apple products.,5,Positive,8/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Phone is functioning simply superb,5,Positive,11/4/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Best deal,5,Positive,2/8/2020,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,although apple is famous for his low battery life but this XR is breaking the history with full day battery backup and best affordable iphone must buy it,5,Positive,10/1/2019,0,0,0,0,0,0,0,1,0,10,Real
Apple,iPhone XR,Nice phone Bt some times screen gets still..,4,Positive,3/6/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Shifted from Android to IOS and I am just loving it.,5,Positive,2/18/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Good Phone, Secure Delivery By Amazon!",5,Positive,1/25/2020,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,There is no figure print scanner in it,5,Neutral,11/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Face ID, battery and Camera performance. Superb!",5,Positive,3/10/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,The delivery system is good. Got what I wanted thanks amazon,5,Positive,8/12/2019,0,0,0,1,0,0,0,0,0,15,Fake
Apple,iPhone XR,These guys themselves changed delivery date and gave me heart attack.,1,Neutral,10/31/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Phone is absolutely good and business class but the only thing I feel the face lock not work in night mode.Rest is good, value for money",5,Positive,2/26/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Excellent no words to review amazon didn’t break the trust .. im very happy & satisfied with the product as well as the service provided,5,Positive,10/19/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Upgraded from Iphone 7. Experience is very good.,5,Positive,11/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Everything is great as per expactations but i didnt receive my 1 year acko insurance of free screen replacmemt,5,Positive,10/26/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Superb phone..very smooth,5,Positive,10/22/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,I lik phone.. Good phone.. Bt want fatser..battery total vest.. Oneplus good fone.. Dont bye aaple bad cumpani,1,Positive,11/9/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,There is no finger print reading - only face recognition and it is just superb!,5,Positive,11/9/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,The best iPhone ever made so far. Excellent.,5,Positive,6/6/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,suddenly my phone switchoff and phone is not working.,1,Neutral,8/25/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Nothing more about the excellence of Apple iPhone. But the pricing of XR category is very much liked and affordable to the common user.,5,Positive,11/11/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Best mobile under 50k from apple,4,Positive,3/2/2020,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Awesome Camera.Everything is near perfection.Superb build material with Apple iOS 12.Got at fabulous price during Amazon Sale.,5,Positive,9/30/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Brought IPhone XR last week. Love this phone and it’s my first ever apple phone. Face ID is excellent and much advanced phone.,5,Positive,10/4/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,This phone is amazing... if you want a phone with amazing battery life then go for it and camera is also very good... very happy to buy this... 😁😁,5,Positive,10/6/2019,0,0,0,0,0,0,0,1,0,10,Real
Apple,iPhone XR,Got the product beforetime.,4,Neutral,10/30/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Overall performance is good except camera quality since the selfie camera doesn’t give the gud quality picture,4,Positive,11/25/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Excellent piece of a product, combination of art and technology.",5,Positive,10/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Best Phone In This Budget From Apple Must Buy.,5,Positive,1/8/2020,0,0,0,0,0,0,0,1,0,10,Real
Apple,iPhone XR,The phone keeps on getting disconnected from WiFi for rhyme or reason on its own. Really frustrating,3,Neutral,10/2/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Charging is very slow,4,Negative,10/17/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"My first ever iPhone, just loved it",5,Positive,10/1/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"The phone is good, working in a nice condition, but they did not gave apple convertor in it.",5,Positive,8/23/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Excellent product,5,Positive,10/26/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Superb cell,5,Positive,8/14/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,"This is an amazing phone. As someone who was a pixel 2xl user, I found the iPhone XR to be better in almost every aspect of my daily usage.",5,Positive,6/23/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,<3 Love for iphone. Just too awesome,5,Positive,4/17/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Camera quality is ok ok,4,Positive,11/7/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I m totally in love with this phone. The red is so attractive. Just little bit heavy.,5,Positive,9/21/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Everything is awesome in this price range,5,Positive,10/20/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Value for money got it at a good discount,5,Positive,11/8/2019,1,0,0,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,iPhone XR doesn’t need a review. 😊,5,Neutral,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"The face detection is excellent, touch is also good",5,Positive,11/6/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"As always, outstanding",5,Positive,11/9/2019,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,If you don’t want to spend too much on buying a new iphone this phone is a great buy it can really get you through for 2 years easily,4,Positive,1/21/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Awesome buy....don’t think twice everything a thumbs up from camera to battery... a little thick and heavy though that’s the only con,4,Neutral,3/2/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Great phone, got at an amazing price during great indian festive sale. Amazing battery life last for around 2 day with moderate usage",5,Positive,10/28/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,The Camera of this phone is really good. The User Interface of this phone provides a great satisfaction for investing such an amount.,5,Positive,10/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I didnt hear the sound properly,2,Positive,9/21/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Quality with reasonable price.,5,Positive,10/6/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I love it to use it,5,Positive,2/24/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Good phone under 50k,5,Positive,10/23/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,The earphone which i got with the phone has 2 cuts in it and i want to get it replaced,4,Neutral,11/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Product is good. Received an intact iPhone delivered one day before the mentioned date. Bought in 49900 128 gb red.,5,Positive,11/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Camera works so good,5,Positive,7/21/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,This is my first iPhone and it really feels great,5,Positive,2/9/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Amazing phone, any android user can easily move to iPhones, features are not so different from Android. One will love the fluency and speed.",5,Positive,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Cost too high in Indian currency,1,Positive,2/13/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,OS is not that great.  I want android in it. I hope Apple updates the OS soon and puts android 10.,5,Positive,3/4/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Good phone. Go for it.,4,Positive,10/9/2019,0,0,1,0,0,0,0,1,0,25,Fake
Apple,iPhone XR,Its been a really nice product and amazon is best at its delivery services. And phone is really a beast performer.,5,Positive,11/26/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,In one word just awsome battary life super quality super i am first time user of i phone so for me its just awsome,5,Positive,10/6/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Proximity sensor is not working now they have refused to replace.,1,Neutral,10/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Woooooow,5,Neutral,11/4/2019,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,Good.g for it,5,Neutral,12/5/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Performance is great. But battery life is not sufficient.,5,Positive,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"The product was delivered and it was nice. However, I realised that no bill was given with it. So what do I show as its warranty !?",5,Positive,10/2/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Fastest phone,5,Neutral,11/3/2019,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,Worth the money.,5,Positive,1/5/2020,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,I liked nice camera with face portrait and I dislike there is no portrait mode with objects,5,Positive,10/26/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"From the house of apple value for money phone, with all classic features of iphone, with superior camera and battery life.",5,Positive,11/1/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Phone heats up that is it nothing much. I didn’t regret it. You might also feel the same. I hope amazon excecutives will contact me regarding this issue.,4,Neutral,8/7/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Colour of the phone is very rare and it is beautiful as it is coral,5,Positive,10/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Worth for money,5,Positive,3/7/2020,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,Good product as always.amazon always known for their products quality and delivery.,5,Positive,11/21/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Very good battery life. The phone is slightly heavy. If you use with spigen cover, it becomes very heavy to handle.",5,Positive,10/2/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"XR is one of the best phone in Apple segment, It is working like computer easy to use and awesome look, Camera and picture quality is perfect",5,Positive,7/18/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,super phone i got this product for 38k,5,Positive,12/29/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,worst phone ever,1,Negative,12/6/2019,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,"BEST mobile ever, go blind and buy it best mobile ever",5,Positive,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Worst product ever, regret of buying it.no one even replied customer care and service center both are really worst experience ever",1,Negative,11/5/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Face recognition is mind blowing and the battery life is a very good plus point 😍 So happy with the product After 3 months of use,5,Positive,11/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Very economical price from amazon.,4,Positive,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Long battery backup,  smooth inteface ,awesome camera , u can use features of upper model of apples in this phone",4,Positive,10/28/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Apple XR is awesome. The best thing about this Phone is its battery.. and the cherry 🍒 on top is it superfast IOS13 👍👍,5,Positive,3/1/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"A12 chip is still rocking, Apple makes fabulous smartphones.",5,Positive,11/1/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,guys buy it when its 42900rs. its worth it,5,Positive,1/26/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Amazing product,4,Positive,10/26/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,no phone is like iphone😘 love u amazon got it in 42900....😘😘,5,Positive,11/30/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Nice cashback offers in Amazon..I'm so happy this product buy to the amazon,5,Positive,11/13/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Great device... the only regret I have is I should have taken 128 GB model.,5,Positive,11/1/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Very good product but hanging problem,5,Positive,2/27/2020,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Perfect phone at this price. Battery and camera are the best thing in this phone,5,Positive,11/19/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Nice one,5,Positive,7/27/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,My mobile is defected and the side corner is defective and phone is not assembled properly i want to replace that defective piece,1,Neutral,11/2/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"I m very happy with this purchase😍.Good package of features. face unlock works best, takes less than a sec to unlock. loved it😍",5,Positive,3/9/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"The charger adapter was damaged within one month of use,I am very disappointed, I didn’t expected this from this kind of product.",2,Negative,1/10/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Overall it's good and worth for money in all aspects.,5,Positive,11/23/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Perfect thing that match your desire.,5,Positive,2/10/2020,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Lightning connector is missing.,3,Negative,10/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Performance not good please replace this item,1,Negative,10/9/2019,0,0,0,0,0,0,1,0,0,15,Fake
Apple,iPhone XR,Product is good but i didn't get my bill yet.,5,Positive,2/10/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Charger does not work anymore,3,Neutral,11/26/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Very nice product. Bought it for 44999 for my friend. Excellent performance battery and camera.,5,Positive,10/29/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Nothing to say about the iPhone. It's an iPhone. For review, pros & cons please refer to google search.",5,Neutral,11/4/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Excellent in price segment. No android is closer to xr..even one plus 7 t nor asus rog2,5,Positive,10/5/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Amazon is far better than any competition like Flipkart. Got original product and even checked with apple care,5,Positive,10/24/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Purchased it of 38k, colour side excellent choice.",5,Positive,10/7/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Sensors not working properly.  Seems defective pieces sold out during big sales,3,Neutral,11/20/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Amazing phone Quality superb,5,Positive,7/8/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Display is lcd and quality cannot be compared with x or xs,5,Neutral,3/5/2020,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,The delivery was very fast and the phone is really good. It has a really good camera and battery life.,5,Positive,11/3/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Not as expected,5,Neutral,2/7/2019,0,0,0,0,0,0,0,0,1,10,Real
Apple,iPhone XR,I was a android user since 2010 and I don’t like Apple devices but after buying XR i am in love with this device,5,Positive,11/8/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,👍🏻just what I was looking for!,5,Neutral,11/12/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"First off, the battery life is Very good",5,Positive,11/23/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Fantastic performance,5,Positive,11/5/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,My dream phone its the best phone for me,5,Positive,10/28/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Doesn’t have finger print sensor. But Face ID works well. Good phone with great battery life and great battery,5,Positive,10/21/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Better than buying an iPhone X,4,Positive,6/20/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,I am very with I phone XR. Amazon delivery is in time. Genuine Product.,5,Positive,11/10/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"Good product, as usual Apple phone rocks",5,Positive,11/7/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,"A robust, long battery life iPhone you can trust in. Also waterproof, checked.",5,Neutral,11/2/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Good phone at 39K,5,Positive,11/13/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Awesome product from apple and very fast delivery by amazon..,5,Positive,10/5/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Overall was super but little little problem,2,Neutral,10/7/2019,0,0,0,0,0,0,0,0,0,0,Real
Apple,iPhone XR,Best quality,5,Positive,11/28/2019,0,0,1,0,0,0,0,0,0,15,Fake
Apple,iPhone XR,Great mobile,5,Positive,11/10/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Overall Good,5,Positive,11/18/2019,0,0,1,0,0,0,0,0,1,25,Fake
Apple,iPhone XR,Bought this phone and used for a week. Worth product and lovely upgrade from iPhone 6+,5,Positive,10/11/2019,0,0,0,0,0,0,0,0,0,0,Real
